game_id,time_control,num_plies,white_s_att,black_s_att,white_lgbm_a0g,black_lgbm_a0g,white_detector_a3g_seed0,black_detector_a3g_seed0,white_cnn_bilstm_a4,black_cnn_bilstm_a4
2019-01_game_0022042,rapid,100,295.4246,281.1471,0.467188,0.415501,0.527154,0.330524,0.607085,0.696681
2019-06_game_0010677,rapid,64,359.5466,355.631,0.407794,0.864763,0.221007,0.444401,0.57447,0.861204
2019-02_game_0005323,rapid,100,347.7982,360.9667,0.486302,0.56503,0.373021,0.326015,0.723019,0.690905
2023-05_game_0016929,rapid,44,140.9063,146.792,0.243185,0.289012,0.197978,0.215385,0.084873,0.692571
2019-01_game_0008991,rapid,53,204.8335,253.5892,0.479041,0.691222,0.312752,0.259906,0.443097,0.034999
2019-06_game_0011855,rapid,43,361.0808,352.8329,0.190468,0.200827,0.126994,0.12665,0.201079,0.104121
2023-05_game_0008953,rapid,72,370.9693,357.7953,0.848653,0.374535,0.470364,0.277153,0.885509,0.8545
2019-02_game_0028246,rapid,77,368.684,208.7351,0.503709,0.338135,0.322353,0.337203,0.647866,0.572531
2019-05_game_0029765,rapid,54,141.6685,136.0725,0.397237,0.409595,0.227796,0.662841,0.396685,0.760775
2019-04_game_0009973,rapid,100,142.9645,149.7203,0.464271,0.522363,0.32116,0.404877,0.271437,0.512945
2019-03_game_0013899,rapid,56,503.7922,538.6248,0.298315,0.649913,0.173754,0.731923,0.283288,0.74213
2019-02_game_0026788,rapid,21,504.8933,505.5125,0.178585,0.053528,0.097628,0.026283,0.042611,0.020156
2019-03_game_0014772,rapid,54,222.8771,338.8759,0.50215,0.766499,0.319371,0.300753,0.474861,0.774597
2019-03_game_0008171,rapid,44,942.2839,951.2592,0.684022,0.333716,0.129558,0.218357,0.174001,0.668174
2023-05_game_0017007,rapid,34,282.5317,323.6753,0.304576,0.40288,0.091602,0.211722,0.083045,0.766574
2023-05_game_0012117,rapid,48,186.2019,219.101,0.464178,0.51827,0.263984,0.787803,0.016124,0.496451
2023-05_game_0029702,rapid,66,313.6019,317.9148,0.333548,0.752299,0.321965,0.414252,0.342032,0.845373
2019-01_game_0009533,rapid,37,367.1788,449.2992,0.733902,0.299042,0.394229,0.121303,0.659236,0.051384
2019-01_game_0010731,rapid,41,325.6524,343.8369,0.571691,0.414179,0.291437,0.139057,0.843777,0.067784
2019-02_game_0019525,rapid,36,125.1319,55.5268,0.392619,0.388942,0.087807,0.103966,0.127179,0.422406
2019-06_game_0006228,rapid,100,72.3565,91.7969,0.417089,0.597908,0.341733,0.591195,0.264713,0.316211
2019-05_game_0025999,rapid,45,456.8722,470.6758,0.477243,0.539862,0.58052,0.181311,0.61839,0.197259
2019-02_game_0012176,rapid,54,346.1671,301.6071,0.63314,0.447727,0.233509,0.568068,0.150459,0.649766
2023-05_game_0027943,rapid,61,200.1631,92.8952,0.200222,0.346863,0.190108,0.447981,0.789468,0.133381
2019-01_game_0024658,rapid,52,305.2838,321.3222,0.644589,0.407684,0.192884,0.568749,0.266133,0.59515
2019-02_game_0007868,rapid,100,110.8456,115.9815,0.400343,0.4833,0.430074,0.543859,0.445547,0.498023
2019-06_game_0023779,rapid,63,326.6385,288.7133,0.552387,0.35416,0.379346,0.283701,0.73092,0.160378
2019-02_game_0024923,rapid,51,405.1815,344.1027,0.443416,0.360999,0.222729,0.225653,0.729352,0.305097
2019-02_game_0000788,rapid,82,262.2914,741.7516,0.341912,0.576217,0.304652,0.59083,0.419015,0.654222
2019-03_game_0001993,rapid,81,80.419,137.3936,0.709107,0.316841,0.835692,0.190334,0.880695,0.102401
2019-06_game_0023150,rapid,100,348.0731,357.954,0.446872,0.478375,0.337641,0.752474,0.489706,0.503804
2019-01_game_0007275,rapid,62,227.408,347.1215,0.62811,0.485005,0.714902,0.263213,0.154929,0.841627
2019-03_game_0021550,rapid,39,231.0165,232.2715,0.45887,0.292937,0.432324,0.344274,0.644629,0.127068
2019-04_game_0011160,rapid,74,397.0265,46.4658,0.742566,0.355784,0.322741,0.351775,0.380827,0.152737
2023-05_game_0008376,rapid,59,167.0999,157.6626,0.528591,0.476523,0.297062,0.544013,0.588868,0.598026
2019-04_game_0008173,rapid,35,488.2415,292.111,0.469954,0.350466,0.12213,0.124596,0.575674,0.191189
2023-05_game_0025416,rapid,43,182.6296,193.0848,0.509317,0.378919,0.578618,0.141835,0.617417,0.12019
2019-01_game_0024605,rapid,50,141.1246,175.826,0.474599,0.672424,0.125024,0.856342,0.095604,0.696929
2019-02_game_0004088,rapid,34,491.9878,493.6011,0.504058,0.395585,0.097994,0.314824,0.037011,0.782232
2023-05_game_0001622,rapid,36,292.2791,88.6441,0.39395,0.3416,0.114897,0.531043,0.591192,0.514174
2019-06_game_0004175,rapid,60,626.5906,584.1976,0.448471,0.565872,0.278335,0.299195,0.132802,0.822181
2019-02_game_0020349,rapid,30,379.5165,377.6436,0.211915,0.280303,0.062686,0.1279,0.090494,0.617502
2019-05_game_0018048,rapid,95,483.9942,515.0883,0.810673,0.433854,0.456255,0.353531,0.591865,0.387337
2019-01_game_0008282,rapid,55,176.963,166.9126,0.438353,0.495433,0.286587,0.170909,0.660888,0.252581
2019-01_game_0009929,rapid,56,123.6979,661.976,0.382843,0.516675,0.374381,0.559528,0.082263,0.492163
2019-05_game_0023417,rapid,40,175.6946,169.8641,0.380917,0.397995,0.143766,0.483316,0.054917,0.698969
2019-04_game_0011234,rapid,26,424.9855,346.8326,0.489664,0.375871,0.043005,0.080793,0.083152,0.303088
2023-05_game_0026868,rapid,39,379.7918,315.6038,0.601004,0.409803,0.140351,0.146503,0.61935,0.148257
2019-04_game_0020347,rapid,61,271.7068,298.1235,0.640719,0.410864,0.810083,0.21775,0.524757,0.185718
2019-02_game_0014155,rapid,100,190.5229,224.0917,0.413908,0.550834,0.346279,0.723451,0.358562,0.466064
2019-01_game_0007807,rapid,100,96.5849,115.7351,0.38097,0.548891,0.349323,0.415655,0.43171,0.364657
2019-02_game_0013581,rapid,42,451.2788,530.5892,0.654003,0.473561,0.174242,0.785918,0.207416,0.6041
2019-03_game_0016341,rapid,56,238.8848,252.3397,0.392102,0.719881,0.145031,0.86338,0.189545,0.766957
2019-04_game_0028633,rapid,59,129.4537,166.4711,0.373381,0.376744,0.22409,0.142865,0.202757,0.194399
2019-02_game_0000316,rapid,75,201.1659,199.3026,0.754942,0.533728,0.436804,0.293368,0.478649,0.472055
2019-04_game_0003945,rapid,100,670.4644,193.7741,0.460656,0.460875,0.310869,0.353338,0.360996,0.579644
2019-02_game_0027346,rapid,40,198.6979,194.6757,0.462448,0.437646,0.135491,0.474632,0.036759,0.676586
2019-03_game_0005929,rapid,34,676.4035,646.701,0.334901,0.755175,0.465332,0.315079,0.091421,0.420989
2019-05_game_0018537,rapid,100,168.3909,171.7061,0.527603,0.482226,0.406025,0.39871,0.420256,0.679086
2019-01_game_0000652,rapid,62,426.1873,419.3979,0.384884,0.575195,0.287579,0.659513,0.148452,0.693797
2019-06_game_0003154,rapid,26,681.8721,698.8942,0.288406,0.325563,0.048825,0.050772,0.26277,0.717577
2019-01_game_0001200,rapid,100,639.5596,548.472,0.532807,0.383125,0.521412,0.390835,0.746338,0.754642
2019-02_game_0023586,rapid,32,394.1433,364.1196,0.509762,0.516145,0.092192,0.309333,0.132559,0.640517
2019-01_game_0028593,rapid,45,367.5499,342.6376,0.441275,0.580486,0.539412,0.191558,0.640067,0.09082
2019-02_game_0028995,rapid,26,176.0618,162.4008,0.357199,0.387414,0.059487,0.361521,0.234556,0.620021
2019-06_game_0006512,rapid,88,222.8016,254.4335,0.374555,0.57642,0.372736,0.338588,0.192498,0.539146
2019-03_game_0029798,rapid,100,431.4232,411.2612,0.381007,0.582765,0.345396,0.465511,0.294132,0.481943
2019-05_game_0021034,rapid,50,167.9695,169.8076,0.464998,0.584379,0.214003,0.244925,0.267056,0.662601
2023-05_game_0015815,rapid,85,357.5822,495.0551,0.375373,0.652451,0.542574,0.373526,0.481191,0.316219
2019-05_game_0001428,rapid,58,619.2744,1096.5496,0.344742,0.784915,0.148287,0.908148,0.677367,0.866108
2019-06_game_0011834,rapid,47,268.3058,264.4146,0.79934,0.322522,0.328928,0.160754,0.770171,0.245851
2019-01_game_0029902,rapid,82,438.3605,507.0208,0.430995,0.333213,0.39155,0.343444,0.34276,0.537017
2019-02_game_0005754,rapid,61,170.039,238.9479,0.404341,0.482905,0.219201,0.588228,0.825385,0.240517
2019-05_game_0016085,rapid,42,228.3308,201.928,0.364364,0.625144,0.719981,0.234682,0.345032,0.771591
2019-05_game_0013392,rapid,100,435.5119,474.2155,0.454484,0.448188,0.500504,0.442346,0.430073,0.506836
2019-06_game_0015876,rapid,37,212.4291,254.2926,0.462915,0.558693,0.128218,0.233191,0.455819,0.183341
2019-02_game_0024591,rapid,52,259.7675,457.5447,0.391963,0.630588,0.220464,0.416951,0.388902,0.237754
2019-02_game_0000726,rapid,100,83.3482,64.213,0.375572,0.505397,0.408413,0.451235,0.288389,0.535987
2023-05_game_0003157,rapid,74,178.1644,171.6803,0.367654,0.685272,0.280035,0.312709,0.264642,0.688041
2019-04_game_0011143,rapid,90,239.2474,334.6015,0.387085,0.65054,0.260052,0.806634,0.598437,0.621971
2023-05_game_0021480,rapid,76,454.1318,542.2659,0.3839,0.648332,0.263227,0.600681,0.393449,0.685921
2019-06_game_0009248,rapid,20,276.8233,129.6842,0.11178,0.096764,0.038312,0.214232,0.066231,0.672815
2019-03_game_0015205,rapid,43,321.7755,371.4435,0.577767,0.476244,0.555416,0.144527,0.662491,0.174664
2019-03_game_0017469,rapid,51,564.6771,526.0229,0.61394,0.464847,0.956876,0.174744,0.751201,0.13057
2019-06_game_0001482,rapid,28,63.0387,69.3376,0.37513,0.398777,0.073434,0.535635,0.107666,0.682798
2019-01_game_0000696,rapid,97,387.9993,352.8288,0.721681,0.331241,0.521524,0.304487,0.580899,0.546389
2019-01_game_0005451,rapid,58,153.1862,319.3888,0.804404,0.308197,0.377746,0.247299,0.14324,0.669816
2019-03_game_0018875,rapid,100,311.8345,279.2602,0.411441,0.430379,0.439339,0.383399,0.438489,0.406234
2019-04_game_0028702,rapid,49,83.4994,82.9597,0.234513,0.33078,0.176228,0.158227,0.71712,0.279937
2019-06_game_0013036,rapid,26,370.0337,392.7513,0.233913,0.191022,0.068809,0.090964,0.022018,0.231088
2019-05_game_0008579,rapid,100,146.036,246.4548,0.519376,0.370995,0.50675,0.338659,0.443305,0.548328
2019-01_game_0005115,rapid,65,246.5581,203.9651,0.653905,0.602094,0.670974,0.256029,0.423699,0.313038
2019-05_game_0003615,rapid,57,501.035,410.3563,0.733441,0.295537,0.308711,0.22261,0.600377,0.044256
2019-04_game_0010773,rapid,39,175.3347,358.1762,0.539973,0.358528,0.251608,0.155475,0.727779,0.059763
2019-03_game_0006978,rapid,38,36.2111,86.0844,0.212003,0.252093,0.10439,0.120731,0.104338,0.209811
2019-06_game_0002266,rapid,37,434.6853,289.3849,0.490285,0.404015,0.085815,0.128759,0.720286,0.05145
2023-05_game_0029218,rapid,31,480.9011,351.1517,0.680339,0.441162,0.094999,0.083328,0.454124,0.12835
2023-05_game_0008874,rapid,99,460.0926,516.4377,0.432157,0.401355,0.648374,0.389451,0.535687,0.389378
2019-02_game_0024003,rapid,83,163.1158,404.3138,0.465639,0.375287,0.693727,0.310819,0.550201,0.173675
2019-04_game_0016772,rapid,65,245.2295,245.9578,0.644545,0.354189,0.415584,0.371475,0.824234,0.392578
2023-05_game_0015840,rapid,47,121.5685,125.7401,0.784115,0.390034,0.846357,0.167219,0.569355,0.108892
2019-06_game_0001003,rapid,55,179.9201,178.9815,0.293294,0.242808,0.274252,0.293644,0.654183,0.083551
2019-03_game_0015913,rapid,21,481.0851,564.2355,0.179786,0.079144,0.226257,0.031728,0.104643,0.039884
2019-06_game_0020353,rapid,48,91.8585,67.7398,0.242749,0.25876,0.132903,0.205468,0.125809,0.639459
2019-04_game_0029255,rapid,63,368.5061,367.699,0.532276,0.417501,0.555095,0.169017,0.538196,0.147978
2019-06_game_0026000,rapid,38,168.566,146.1132,0.569432,0.395168,0.309626,0.298898,0.096317,0.611634
2019-02_game_0017579,rapid,56,132.5822,147.885,0.252381,0.234537,0.245525,0.325926,0.358328,0.714416
2019-03_game_0026748,rapid,83,481.1769,428.6036,0.611985,0.362341,0.673604,0.205871,0.23976,0.319721
2019-03_game_0013247,rapid,26,130.1764,222.6036,0.316953,0.312194,0.058169,0.055533,0.084579,0.514864
2019-04_game_0021750,rapid,100,139.5725,125.7488,0.441807,0.380082,0.626821,0.529537,0.259222,0.552667
2019-03_game_0008793,rapid,100,438.8564,434.0913,0.408831,0.435871,0.383881,0.421982,0.388781,0.500061
2019-03_game_0001441,rapid,93,292.4176,294.1983,0.352834,0.656772,0.373256,0.287863,0.365392,0.265938
2019-04_game_0002165,rapid,60,345.822,347.3069,0.334372,0.345286,0.194825,0.797282,0.139025,0.612647
2019-06_game_0022057,rapid,50,270.0322,115.0682,0.575098,0.406388,0.2014,0.862841,0.177555,0.649962
2019-06_game_0004629,rapid,72,323.1174,416.7632,0.335868,0.730407,0.220014,0.895838,0.229418,0.840484
2019-01_game_0012786,rapid,30,357.2521,295.1106,0.25876,0.178089,0.07273,0.136168,0.052281,0.308089
2023-05_game_0004675,rapid,39,289.4085,293.9838,0.747448,0.321389,0.471279,0.132038,0.591967,0.052398
2019-06_game_0017180,rapid,99,575.6796,451.9573,0.341709,0.539324,0.381434,0.331509,0.651251,0.358103
2019-04_game_0029116,rapid,57,238.5341,207.1529,0.477739,0.428195,0.409635,0.20675,0.728727,0.204854
2019-06_game_0020919,rapid,100,206.528,245.8044,0.381508,0.580932,0.328202,0.613873,0.328116,0.433486
2019-05_game_0024022,rapid,78,155.7045,133.5983,0.371421,0.723306,0.225098,0.81816,0.152935,0.720937
2019-06_game_0003134,rapid,100,431.3244,433.4995,0.469603,0.547239,0.38332,0.72737,0.512703,0.544432
2019-04_game_0016083,rapid,34,468.2251,467.3999,0.315517,0.661975,0.102463,0.818248,0.12552,0.466676
2019-03_game_0018249,rapid,25,202.5647,206.2737,0.200423,0.223062,0.051367,0.03505,0.180993,0.047371
2019-02_game_0001734,rapid,91,102.3539,187.9542,0.447675,0.414027,0.66078,0.299715,0.325004,0.362435
2019-01_game_0028987,rapid,55,371.274,428.6293,0.77596,0.310429,0.810853,0.171352,0.763881,0.153697
2019-03_game_0017481,rapid,100,229.3169,207.9595,0.528719,0.375718,0.385444,0.484839,0.318373,0.23194
2019-06_game_0004445,rapid,34,123.7882,126.2132,0.417573,0.510646,0.099378,0.558478,0.061491,0.797318
2023-05_game_0024066,rapid,100,582.4139,634.4576,0.419183,0.530848,0.29729,0.568817,0.365941,0.454337
2019-03_game_0022333,rapid,32,199.6936,225.7168,0.34385,0.627954,0.126807,0.134469,0.121445,0.653165
2019-03_game_0004661,rapid,86,136.622,136.2254,0.453821,0.580388,0.292847,0.624085,0.378893,0.324408
2023-05_game_0012319,rapid,100,310.0737,408.1878,0.583023,0.535642,0.901174,0.327168,0.687065,0.606195
2019-06_game_0006278,rapid,100,273.8019,275.5571,0.379784,0.424198,0.639178,0.383758,0.507784,0.459685
2019-06_game_0021275,rapid,52,523.4044,502.8978,0.317839,0.748179,0.184815,0.274652,0.319266,0.613167
2019-02_game_0005259,rapid,61,94.0535,112.799,0.75887,0.329467,0.34065,0.191226,0.710929,0.239301
2019-03_game_0017131,rapid,63,158.9642,135.1947,0.64018,0.347401,0.200229,0.212352,0.475608,0.402692
2019-05_game_0005394,rapid,79,166.121,448.0013,0.622748,0.355289,0.423721,0.274432,0.600537,0.318157
2023-05_game_0028241,rapid,56,243.1384,297.5247,0.423524,0.598495,0.216239,0.346575,0.269348,0.590608
2023-05_game_0021147,rapid,63,117.1807,105.2289,0.30374,0.634856,0.323905,0.154306,0.583929,0.280924
2019-06_game_0021319,rapid,100,165.3201,139.5556,0.391507,0.441706,0.361876,0.410463,0.325042,0.400079
2023-05_game_0026735,rapid,47,309.7759,305.0887,0.340455,0.70075,0.494952,0.248508,0.666309,0.079847
2019-03_game_0001116,rapid,43,452.5567,439.4615,0.6954,0.717066,0.411039,0.132936,0.616591,0.126698
2023-05_game_0017181,rapid,50,212.9374,219.5487,0.36254,0.80507,0.215576,0.268758,0.083119,0.680792
2019-01_game_0011938,rapid,66,281.1669,308.6924,0.385586,0.604084,0.226653,0.656563,0.251802,0.763326
2019-02_game_0002906,rapid,54,104.2522,114.9144,0.515875,0.49726,0.175806,0.784088,0.055206,0.634696
2019-03_game_0022036,rapid,23,771.6556,784.4447,0.259365,0.141861,0.029811,0.021104,0.299785,0.051182
2019-04_game_0020862,rapid,46,240.061,116.7197,0.479787,0.669323,0.144404,0.680984,0.203233,0.207847
2023-05_game_0009324,rapid,35,278.4211,242.6267,0.479959,0.458598,0.605125,0.164275,0.772461,0.152662
2019-01_game_0005402,rapid,58,718.3765,724.6057,0.432635,0.557054,0.197194,0.831953,0.058396,0.716132
2019-06_game_0001476,rapid,100,298.9977,299.0479,0.429012,0.544471,0.428694,0.606503,0.386218,0.721883
2019-05_game_0016665,rapid,65,98.3788,117.9732,0.62533,0.335448,0.899857,0.195416,0.551183,0.034844
2019-05_game_0029296,rapid,89,242.7898,309.5105,0.622006,0.382589,0.717813,0.442268,0.389122,0.252696
2019-06_game_0002933,rapid,88,114.8434,119.5933,0.394207,0.451657,0.261777,0.742036,0.54617,0.719861
2019-01_game_0002926,rapid,34,346.3085,353.175,0.547681,0.369488,0.19579,0.127525,0.106387,0.649603
2019-03_game_0013229,rapid,65,205.3824,105.8054,0.606475,0.376597,0.267052,0.195466,0.594622,0.380329
2019-01_game_0012619,rapid,100,457.5188,425.4799,0.553396,0.421509,0.409381,0.447287,0.604277,0.494226
2019-04_game_0018669,rapid,41,195.0913,238.6138,0.680476,0.297894,0.182453,0.201081,0.678334,0.229717
2019-01_game_0011590,rapid,71,399.1125,491.3491,0.40218,0.595147,0.465301,0.238101,0.633764,0.369887
2019-05_game_0016977,rapid,100,353.3397,378.1165,0.512372,0.56169,0.348513,0.863636,0.253478,0.436558
2023-05_game_0018498,rapid,54,139.7407,185.3186,0.506946,0.369458,0.23006,0.211292,0.075324,0.695746
2019-03_game_0029845,rapid,59,411.2231,379.8346,0.648631,0.3084,0.319156,0.226089,0.495277,0.097726
2019-03_game_0010633,rapid,100,128.1029,155.2782,0.376391,0.524843,0.440964,0.392913,0.235425,0.246007
2019-05_game_0018315,rapid,60,168.5134,92.2892,0.354748,0.611125,0.205185,0.899966,0.143846,0.650212
2023-05_game_0000175,rapid,42,480.8661,408.2177,0.376769,0.680874,0.145179,0.326952,0.041659,0.723541
2019-03_game_0024256,rapid,22,258.1904,279.8038,0.181527,0.201891,0.034512,0.055732,0.061328,0.172455
2023-05_game_0003331,rapid,100,789.7833,664.8284,0.581583,0.457713,0.486605,0.407947,0.573344,0.434991
2019-02_game_0027045,rapid,49,303.1339,229.2141,0.374119,0.364138,0.242248,0.538273,0.713639,0.125115
2019-03_game_0029762,rapid,58,155.9547,174.9609,0.440801,0.669252,0.177456,0.348664,0.24594,0.783303
2019-04_game_0017346,rapid,97,471.6865,431.2155,0.746828,0.36334,0.78218,0.26646,0.707392,0.484617
2019-04_game_0012628,rapid,72,860.8445,869.879,0.385891,0.492179,0.259555,0.772734,0.32465,0.707267
2023-05_game_0028246,rapid,67,241.1878,212.4025,0.714234,0.360661,0.922958,0.218849,0.709708,0.321593
2023-05_game_0025991,rapid,100,171.015,172.7941,0.508289,0.445712,0.309568,0.373392,0.292947,0.328555
2019-05_game_0014705,rapid,74,339.7277,272.6409,0.327821,0.596721,0.31688,0.180137,0.26087,0.434409
2019-05_game_0003930,rapid,47,146.0114,116.4331,0.292977,0.270315,0.228109,0.186099,0.706957,0.068954
2019-01_game_0026455,rapid,49,377.2505,272.6473,0.785098,0.346466,0.167457,0.2472,0.787532,0.471504
2019-05_game_0004787,rapid,93,641.7423,423.8311,0.695749,0.337524,0.778115,0.285372,0.698598,0.582515
2019-03_game_0003473,rapid,47,315.1063,346.9454,0.651895,0.394009,0.610357,0.160357,0.564621,0.164513
2019-03_game_0005179,rapid,25,200.5881,202.4502,0.340245,0.199847,0.07102,0.089727,0.095992,0.021559
2019-02_game_0008086,rapid,44,300.9802,308.7638,0.313533,0.439722,0.210029,0.403289,0.278906,0.754446
2019-05_game_0018367,rapid,54,190.6971,268.0302,0.416986,0.576909,0.221457,0.837423,0.08686,0.589171
2023-05_game_0007020,rapid,73,392.306,218.2459,0.800023,0.430416,0.538603,0.245445,0.833007,0.235353
2019-02_game_0000766,rapid,88,124.1664,119.659,0.340048,0.786346,0.328269,0.511163,0.285836,0.709199
2023-05_game_0017831,rapid,100,391.0992,478.0893,0.510097,0.525591,0.313869,0.534566,0.536648,0.634277
2019-02_game_0010842,rapid,51,28.7111,23.6063,0.390328,0.653589,0.209107,0.115991,0.665847,0.140597
2019-01_game_0001100,rapid,61,298.783,171.0841,0.417356,0.438223,0.171665,0.198555,0.292637,0.224535
2019-06_game_0026030,rapid,65,292.4755,326.1438,0.455573,0.458834,0.288292,0.645105,0.499147,0.430627
2019-02_game_0000978,rapid,93,170.1997,312.0618,0.328536,0.453002,0.359729,0.272618,0.413582,0.350009
2023-05_game_0008690,rapid,100,245.9359,204.5881,0.432489,0.520926,0.272216,0.734296,0.345674,0.575572
2019-02_game_0018080,rapid,30,409.336,401.3787,0.546098,0.532954,0.323707,0.153028,0.069837,0.757656
2019-06_game_0027763,rapid,100,505.0862,476.6811,0.552627,0.417723,0.40892,0.384773,0.356361,0.431495
2019-03_game_0009937,rapid,96,128.501,127.046,0.390912,0.589837,0.415725,0.398925,0.435876,0.492654
2019-03_game_0015108,rapid,56,111.329,159.9624,0.36826,0.392127,0.176016,0.717484,0.437051,0.783881
2019-03_game_0023014,rapid,34,205.5495,200.0014,0.336657,0.429808,0.115045,0.615641,0.028453,0.222572
2019-04_game_0020000,rapid,100,253.047,264.9893,0.423173,0.371337,0.453616,0.365932,0.431972,0.461317
2019-04_game_0026804,rapid,23,355.9168,376.0124,0.13317,0.133564,0.197951,0.041059,0.334771,0.035575
2019-02_game_0019592,rapid,39,265.4106,289.2681,0.662133,0.30135,0.289526,0.158428,0.709807,0.111796
